time;lat;lon;altitude;horizontal_accuracy;vertical_accuracy
9914.63459855318;50.0670387922321;14.3163039442285;5.0;4.0
9914.63489258289;50.0670387922321;14.3163039442285;5.0;4.0
9914.65117657185;50.0670387922321;14.3163039442285;5.0;4.0
9915.27936387062;50.0670035463293;14.3160878587647;30.0;12.0
9915.85836440325;50.0669936556835;14.3160827458038;30.0;12.0
9916.85836338997;50.0670459587593;14.3161068856849;10.0;6.0
9917.85832619667;50.0670459587593;14.3161068856849;10.0;6.0
9918.85831183195;50.0670876168181;14.3161435984208;10.0;4.0
9919.85831981897;50.0671052607243;14.3161629606172;5.0;4.0
9920.85826790333;50.0671136845369;14.3161871004983;5.0;4.0
9921.85828882456;50.0671171630268;14.3162121623888;5.0;3.0
9922.85830688477;50.0671194261406;14.3162342906132;5.0;3.0
9923.85833722353;50.0671208929737;14.3162584304943;5.0;3.0
9924.85825830698;50.0671224855353;14.3162816483661;5.0;3.0
9925.85834825039;50.0671237428208;14.3163019325718;5.0;3.0
9926.858263731;50.06712294654;14.31632112713;5.0;3.0
9927.85826402903;50.0671216892545;14.3163400702312;5.0;3.0
9928.85826426744;50.0671192585026;14.3163598515227;5.0;3.0
9929.85826462507;50.0671172049363;14.3163780402525;5.0;3.0
9930.85826408863;50.0671165762935;14.3163954746111;5.0;3.0
9931.85826426744;50.0671164086555;14.3164122384175;5.0;3.0
9932.85826414824;50.0671167020221;14.3164282478525;5.0;3.0
9933.85826343298;50.0671166601126;14.3164461851253;5.0;3.0
9934.85826438665;50.0671171630268;14.3164653796836;5.0;3.0
9935.85826432705;50.0671171630268;14.3164834845944;5.0;3.0
9936.85826414824;50.0671164924745;14.3165016733243;5.0;3.0
9937.85826414824;50.0671159057413;14.3165176827594;5.0;3.0
9938.85826355219;50.0671148580034;14.316532602547;5.0;3.0
9939.85826402903;50.0671136426274;14.3165478576108;5.0;3.0
9940.85826510191;50.0671093259473;14.3165662977978;5.0;3.0
9941.85826420784;50.0671036262531;14.3165844027086;5.0;3.0
9942.8582649231;50.0670997286682;14.3166005797818;5.0;3.0
9943.85826349258;50.0670970464592;14.316617008312;5.0;3.0
9944.85826408863;50.0670970464592;14.316617008312;5.0;3.0
9945.85826432705;50.0670959568117;14.3166332692041;5.0;3.0
9946.85826426744;50.0670918915887;14.3166483566298;5.0;3.0
9947.85826438665;50.0670869462658;14.3166640307888;5.0;3.0
9948.85826450586;50.0670827553142;14.316675346358;5.0;3.0
9949.85826462507;50.0670763850678;14.3166760169103;5.0;3.0
9950.85826385021;50.0670662010555;14.3166709877684;5.0;3.0
9951.85826468468;50.0670566875954;14.316664701341;5.0;3.0
9952.85826474428;50.0670514069964;14.3166569899901;5.0;3.0
9953.8582636714;50.0670472998638;14.3166419863834;5.0;3.0
9954.85826420784;50.0670434860979;14.3166245520248;5.0;3.0
9955.85826438665;50.067039923789;14.3166030105337;5.0;3.0
9956.85826349258;50.0670368224849;14.316577529548;5.0;3.0
9957.85826408863;50.0670351880137;14.3165558204188;5.0;3.0
9958.85826408863;50.0670256745536;14.3165199458732;5.0;3.0
9959.85826343298;50.0670219865163;14.3164932914212;5.0;3.0
9960.85826432705;50.0670216512401;14.3164687324449;5.0;3.0
9961.85826480389;50.067018549936;14.3164498731627;5.0;3.0
9962.85826456547;50.0670154486318;14.3164314329758;5.0;3.0
9963.85826450586;50.0670138560702;14.316413663341;5.0;3.0
9964.85826438665;50.0670100842137;14.3163902778312;5.0;3.0
9965.85826438665;50.0670047197957;14.3163623660936;5.0;3.0
9966.85826438665;50.0669985590969;14.3163404893263;5.0;3.0
9967.85826402903;50.0669971760829;14.3163225520536;5.0;3.0
9968.85826355219;50.0669947034214;14.3163058720662;5.0;3.0
9969.85826379061;50.0669934880455;14.3162873480602;5.0;3.0
9970.85826402903;50.0669807475526;14.3162784632429;5.0;3.0
9971.8582636714;50.0669829268475;14.3162637110933;5.0;3.0
9972.85826426744;50.0669870758895;14.3162463605537;5.0;3.0
9973.85826426744;50.0669901352842;14.3162246514245;5.0;3.0
9974.85826438665;50.0669931527693;14.3162039481237;5.0;3.0
9975.85826468468;50.0669970084448;14.3161819875374;5.0;3.0
9976.85826438665;50.0670006126632;14.3161630444362;5.0;3.0
9977.85826396942;50.0670061028097;14.3161472026392;5.0;3.0
9978.85826319456;50.0670107966755;14.3161316122993;5.0;3.0
9979.85826444626;50.0670140656178;14.3161191232636;5.0;3.0
9980.85826420784;50.0670211064164;14.3161131721123;5.0;3.0
9981.85826462507;50.0670245429967;14.3161140103026;5.0;3.0
9982.85826426744;50.0670234952588;14.3161127530172;5.0;3.0
9983.85826420784;50.0670176279266;14.3161296844616;5.0;3.0
9984.85826408863;50.0670209387784;14.3161441851541;5.0;3.0
9985.85826468468;50.0670209387784;14.3161441851541;5.0;3.0
9986.85826402903;50.0670209387784;14.3161441851541;5.0;3.0
9987.85826432705;50.0670209387784;14.3161441851541;5.0;3.0
