time;filename
7293.962725875;img0.png
7293.996083791;img1.png
7294.029441791;img2.png
7294.062799666;img3.png
7294.096157666;img4.png
7294.1628735;img5.png
7294.19623125;img6.png
7294.229589166;img7.png
7294.262947125;img8.png
7294.296304916;img9.png
7294.329662708;img10.png
7294.363020833;img11.png
7294.396378666;img12.png
7294.429736625;img13.png
7294.463094458;img14.png
7294.496452291;img15.png
7294.52981025;img16.png
7294.596526166;img17.png
7294.629884;img18.png
7294.663241916;img19.png
7294.69659975;img20.png
7294.729957583;img21.png
7294.763315666;img22.png
7294.796673458;img23.png
7294.83003125;img24.png
7294.863389208;img25.png
7294.896747166;img26.png
7294.930105;img27.png
7294.963462958;img28.png
7294.996820833;img29.png
7295.030178833;img30.png
7295.063536625;img31.png
7295.130252416;img32.png
7295.163610208;img33.png
7295.19696825;img34.png
7295.230326083;img35.png
7295.263684041;img36.png
7295.297041958;img37.png
7295.330399791;img38.png
7295.363757791;img39.png
7295.397115666;img40.png
7295.430473583;img41.png
7295.463831375;img42.png
7295.497189333;img43.png
7295.53054725;img44.png
7295.563905083;img45.png
7295.597263125;img46.png
7295.630620916;img47.png
7295.663978791;img48.png
7295.697336791;img49.png
7295.730694541;img50.png
7295.764052416;img51.png
7295.7974105;img52.png
7295.83076825;img53.png
7295.864126291;img54.png
7295.897484083;img55.png
7295.930841958;img56.png
7295.964199958;img57.png
7295.99755775;img58.png
7296.030915833;img59.png
7296.064273541;img60.png
7296.097631416;img61.png
7296.130989416;img62.png
7296.16434725;img63.png
7296.197705166;img64.png
7296.231063166;img65.png
7296.264420916;img66.png
7296.297778875;img67.png
7296.331136875;img68.png
7296.364494833;img69.png
7296.397852583;img70.png
7296.431210458;img71.png
7296.464568458;img72.png
7296.497926208;img73.png
7296.531284041;img74.png
7296.564642041;img75.png
7296.598;img76.png
7296.631357916;img77.png
7296.664715833;img78.png
7296.698073666;img79.png
7296.731431666;img80.png
7296.764789458;img81.png
7296.7981475;img82.png
7296.831505208;img83.png
7296.864863125;img84.png
7296.898221041;img85.png
7296.931579;img86.png
7296.964936875;img87.png
7296.998294708;img88.png
7297.031652625;img89.png
7297.065010583;img90.png
7297.098368375;img91.png
7297.131726208;img92.png
7297.16508425;img93.png
7297.198442083;img94.png
7297.231800166;img95.png
7297.265157958;img96.png
7297.298515875;img97.png
7297.331873708;img98.png
7297.365231625;img99.png
7297.398589541;img100.png
7297.431947416;img101.png
7297.465305416;img102.png
7297.49866325;img103.png
7297.532021083;img104.png
7297.565379125;img105.png
7297.598737;img106.png
7297.63209475;img107.png
7297.66545275;img108.png
7297.698810541;img109.png
7297.732168625;img110.png
7297.765526458;img111.png
7297.798884333;img112.png
7297.832242208;img113.png
7297.865600166;img114.png
7297.898957916;img115.png
7297.932315916;img116.png
7297.965673708;img117.png
7297.99903175;img118.png
7298.032389625;img119.png
7298.065747541;img120.png
7298.099105375;img121.png
7298.13246325;img122.png
7298.165821333;img123.png
7298.199179166;img124.png
7298.232536916;img125.png
