time;device;x;y;z
7293.8837365;"accelerometer";0.126129150390625;0.020751953125;-1.01165771484375
7293.885475625;"gyroscope";-0.0395945475067531;-0.0455821325855782;-0.022450181673259
7293.8935635;"accelerometer";0.138702392578125;0.0269775390625;-1.01834106445312
7293.895485625;"gyroscope";-0.0714677920650394;-0.0337164183487302;-0.0235452735134996
7293.9033595;"accelerometer";0.141403198242188;0.036468505859375;-1.01576232910156
7293.905494625;"gyroscope";-0.0755908980647001;-0.0166114672993692;-0.0256891181910133
7293.9131865;"accelerometer";0.1357421875;0.02655029296875;-1.01249694824219
7293.915504625;"gyroscope";-0.068093566963909;-0.0113037872468413;-0.0256848571332692
7293.9230135;"accelerometer";0.135147094726562;0.02142333984375;-1.00888061523438
7293.925514625;"gyroscope";-0.0670975447162194;-0.0187925962321441;-0.0235458061457176
7293.9328395;"accelerometer";0.139434814453125;0.0283966064453125;-1.00749206542969
7293.935524625;"gyroscope";-0.0489757987626662;-0.0199127217866315;-0.0256683455345107
7293.9426665;"accelerometer";0.136520385742188;0.023162841796875;-0.998092651367188
7293.945533625;"gyroscope";-0.0287229913048316;-0.0178618214311615;-0.0245855042352845
7293.9524925;"accelerometer";0.140884399414062;0.019927978515625;-0.991592407226562
7293.955543625;"gyroscope";-0.0127400300227211;-0.00838469637600547;-0.0149621716362832
7293.9623195;"accelerometer";0.140426635742188;0.0211639404296875;-0.997695922851562
7293.965553625;"gyroscope";-0.00427756934288527;-0.0127149963084743;-0.0106819391323078
7293.9721465;"accelerometer";0.1348876953125;0.027587890625;-0.997360229492188
7293.975563625;"gyroscope";0.01267052151827;-0.0234725692157404;-0.00746191105829302
7293.9819725;"accelerometer";0.13238525390625;0.029266357421875;-0.990371704101562
7293.985573625;"gyroscope";0.0115354822616782;-0.0351920759087431;-0.00959616835588252
7293.9917995;"accelerometer";0.126190185546875;0.0212249755859375;-0.99188232421875
7293.995582625;"gyroscope";-0.01179806994516;-0.0127466879254463;-0.00214198046475073
7294.0016265;"accelerometer";0.133453369140625;0.0209503173828125;-0.989791870117188
7294.005592625;"gyroscope";-0.0341896620744373;-0.00949869665998562;0.00318141223820866
7294.0114225;"accelerometer";0.138107299804688;0.026275634765625;-0.993743896484375
7294.015602625;"gyroscope";-0.0374943786711166;-0.0170088109340091;0.0106582369986061
7294.0212495;"accelerometer";0.132492065429688;0.0199737548828125;-0.98590087890625
7294.025612625;"gyroscope";-0.0278505397317216;-0.00321683228070671;0.0170711289035169
7294.0310755;"accelerometer";0.128082275390625;0.0236358642578125;-0.990936279296875
7294.035621625;"gyroscope";-0.0151491255448067;-0.0171225279125555;0.0149477905663967
7294.0409025;"accelerometer";0.129440307617188;0.0273895263671875;-0.993865966796875
7294.045631625;"gyroscope";-0.00876366419912375;-0.0192732968089034;0.0138849229753461
7294.0507295;"accelerometer";0.130706787109375;0.0205535888671875;-0.987442016601562
7294.055641625;"gyroscope";-0.00655537102323004;-0.0139083587929388;0.00854421972530122
7294.0605555;"accelerometer";0.128921508789062;0.0219573974609375;-0.992156982421875
7294.065651625;"gyroscope";-0.00440114001746495;-0.0213116803072501;-0.0021342572975895
7294.0703825;"accelerometer";0.126007080078125;0.0301513671875;-0.9920654296875
7294.075660625;"gyroscope";-0.00979830228261953;-0.038313567022425;-0.00961134837409597
7294.0802095;"accelerometer";0.13079833984375;0.03118896484375;-0.999130249023438
7294.085670625;"gyroscope";-0.0183148251325839;-0.0425128394292619;-0.01495764426243
7294.0900355;"accelerometer";0.130462646484375;0.0277862548828125;-0.99835205078125
7294.095680625;"gyroscope";-0.0257580940632464;-0.0456489779289392;-0.0203034075185461
7294.0998625;"accelerometer";0.133331298828125;0.027099609375;-0.9989013671875
7294.105690625;"gyroscope";-0.0385521862560961;-0.0487875132735976;-0.0224485837766049
7294.1096895;"accelerometer";0.135223388671875;0.0254364013671875;-0.995773315429688
7294.115699625;"gyroscope";-0.0321435554089294;-0.0466772244258188;-0.0224443227188608
7294.1195155;"accelerometer";0.133407592773438;0.0186004638671875;-0.986862182617188
7294.125709625;"gyroscope";-0.0332245324953925;-0.0488074869817732;-0.0224445890349698
7294.1293425;"accelerometer";0.133285522460938;0.0212249755859375;-0.988601684570312
7294.135719625;"gyroscope";-0.0374712091696329;-0.0487765943131283;-0.0245841726547395
7294.1391385;"accelerometer";0.138259887695312;0.0230560302734375;-0.99139404296875
7294.145729625;"gyroscope";-0.0288311156450888;-0.0253839199300903;-0.017106282629906
7294.1489655;"accelerometer";0.149581909179688;0.0214080810546875;-0.988967895507812
7294.155739625;"gyroscope";-0.0128558775301395;-0.0243916261079267;-0.0149581768946481
7294.1587915;"accelerometer";0.148025512695312;0.025604248046875;-0.987930297851562
7294.165748625;"gyroscope";0.00208472250131403;-0.0180671511512066;-0.0117440077750314
7294.1686185;"accelerometer";0.140640258789062;0.0197906494140625;-0.983734130859375
7294.175758625;"gyroscope";0.00204610666550788;-0.012806076417755;-0.00106340022326864
7294.1784455;"accelerometer";0.142364501953125;0.0178680419921875;-0.986114501953125
7294.185768625;"gyroscope";-0.00647041618445652;-0.00852797444265174;0.00213372466537149
7294.1882715;"accelerometer";0.13665771484375;0.0220947265625;-0.99285888671875
7294.195778625;"gyroscope";-0.00858603135441546;-0.00532605586404947;0.0031995217336212
7294.1980985;"accelerometer";0.138214111328125;0.0280914306640625;-0.995880126953125
7294.205787625;"gyroscope";-0.0108097708646316;-0.0138849229753461;0.00747283001876234
7294.2079255;"accelerometer";0.138504028320312;0.0260772705078125;-0.995758056640625
7294.215797625;"gyroscope";-0.0150796170403557;-0.0170554162530855;0.00533404534731971
7294.2177515;"accelerometer";0.13330078125;0.0297393798828125;-1.00067138671875
7294.225807625;"gyroscope";-0.0129794482047192;-0.0202722485337922;0.00640463610553156
7294.2275785;"accelerometer";0.137893676757812;0.0260467529296875;-0.996780395507812
