time;filename
38869.530766125;img0.png
38869.564124208;img1.png
38869.597482;img2.png
38869.630839916;img3.png
38869.664197875;img4.png
38869.697555666;img5.png
38869.730913666;img6.png
38869.764271541;img7.png
38869.797629583;img8.png
38869.830987333;img9.png
38869.864345166;img10.png
38869.89770325;img11.png
38869.931061083;img12.png
38869.964419041;img13.png
38869.997776916;img14.png
38870.031134708;img15.png
38870.06449275;img16.png
38870.097850541;img17.png
38870.131208541;img18.png
38870.164566291;img19.png
38870.197924083;img20.png
38870.231282125;img21.png
38870.26464;img22.png
38870.297997833;img23.png
38870.331355791;img24.png
38870.364713708;img25.png
38870.398071625;img26.png
38870.431429458;img27.png
38870.46478725;img28.png
38870.498145333;img29.png
38870.531503125;img30.png
38870.564861;img31.png
38870.598219083;img32.png
38870.631576791;img33.png
38870.664934875;img34.png
38870.698292625;img35.png
38870.731650708;img36.png
38870.765008416;img37.png
38870.798366375;img38.png
38870.831724375;img39.png
38870.86508225;img40.png
38870.89844025;img41.png
38870.931797958;img42.png
38870.965155833;img43.png
38870.998513875;img44.png
38871.031871708;img45.png
38871.065229416;img46.png
38871.098587541;img47.png
38871.131945291;img48.png
38871.165303416;img49.png
38871.198661208;img50.png
38871.232019166;img51.png
38871.265377;img52.png
38871.298734875;img53.png
38871.332092833;img54.png
38871.36545075;img55.png
38871.398808458;img56.png
38871.4321665;img57.png
38871.465524291;img58.png
38871.498882333;img59.png
38871.532240208;img60.png
38871.565598166;img61.png
38871.598955958;img62.png
38871.632313833;img63.png
38871.665671916;img64.png
38871.699029666;img65.png
38871.732387583;img66.png
38871.765745458;img67.png
38871.799103375;img68.png
38871.832461291;img69.png
38871.865819166;img70.png
38871.899176958;img71.png
38871.932534958;img72.png
38871.965892875;img73.png
38871.999250833;img74.png
38872.032608708;img75.png
38872.065966541;img76.png
38872.0993245;img77.png
38872.132682416;img78.png
38872.16604025;img79.png
38872.199398208;img80.png
38872.232756041;img81.png
38872.266114041;img82.png
38872.299471833;img83.png
38872.332829791;img84.png
38872.366187708;img85.png
38872.399545583;img86.png
38872.4329035;img87.png
38872.466261333;img88.png
38872.499619125;img89.png
38872.532977125;img90.png
38872.566335041;img91.png
38872.599693041;img92.png
38872.633050791;img93.png
38872.666408708;img94.png
38872.69976675;img95.png
38872.733124541;img96.png
38872.7664825;img97.png
38872.799840416;img98.png
38872.833198083;img99.png
38872.866556125;img100.png
38872.899914041;img101.png
38872.933271833;img102.png
38872.966629916;img103.png
38872.99998775;img104.png
38873.033345708;img105.png
38873.066703583;img106.png
38873.100061458;img107.png
38873.133419416;img108.png
38873.166777166;img109.png
38873.200135083;img110.png
38873.233493041;img111.png
38873.266851083;img112.png
38873.300208875;img113.png
38873.333566625;img114.png
38873.366924708;img115.png
38873.4002825;img116.png
38873.433640416;img117.png
38873.466998375;img118.png
38873.500356125;img119.png
38873.53371425;img120.png
38873.567072;img121.png
38873.60043;img122.png
38873.633787916;img123.png
38873.667145708;img124.png
38873.700503625;img125.png
38873.733861583;img126.png
38873.767219291;img127.png
38873.800577375;img128.png
38873.833935166;img129.png
38873.867293125;img130.png
38873.900651083;img131.png
38873.934008791;img132.png
38873.967366875;img133.png
38874.000724666;img134.png
38874.034082625;img135.png
38874.067440583;img136.png
38874.100798333;img137.png
38874.134156416;img138.png
38874.16751425;img139.png
38874.200872208;img140.png
38874.23423;img141.png
38874.267587916;img142.png
38874.300945791;img143.png
38874.334303708;img144.png
38874.367661583;img145.png
