time;device;x;y;z
38957.526302375;"accelerometer";0.00469970703125;-0.05780029296875;-1.001953125
38957.5284550417;"gyroscope";-0.00230097118182846;-0.0245285125879568;-0.00106366653937765
38957.536128375;"accelerometer";0.0046539306640625;-0.0571441650390625;-1.01956176757812
38957.5384650417;"gyroscope";-0.00345917993990392;-0.0362703898341162;6.6579027251981e-06
38957.545955375;"accelerometer";0.0043487548828125;-0.0583038330078125;-0.995925903320312
38957.5484750417;"gyroscope";-0.00878683370060744;-0.0362504161259406;2.66316109007924e-06
38957.555782375;"accelerometer";0.004547119140625;-0.056182861328125;-1.00267028808594
38957.5584850417;"gyroscope";-0.00986008761990937;-0.0362538782353577;0.00107005812599384
38957.565608375;"accelerometer";0.004638671875;-0.0563812255859375;-1.00132751464844
38957.5684940417;"gyroscope";-0.00555162560837918;-0.0319864289046147;-0.00106419917159566
38957.575435375;"accelerometer";0.00439453125;-0.0572052001953125;-0.997573852539062
38957.5785040417;"gyroscope";-0.00659398685903619;-0.0277213764188528;2.13052887206339e-06
38957.585262375;"accelerometer";0.004852294921875;-0.056610107421875;-0.998138427734375
38957.5885140417;"gyroscope";0.00305757524751997;-0.0202799717009534;-0.00106073706217856
38957.595088375;"accelerometer";0.0040130615234375;-0.056304931640625;-1.00210571289062
38957.5985240417;"gyroscope";-0.00652447835458513;-0.0191768903774426;-0.00106819391323078
38957.604915375;"accelerometer";0.0043792724609375;-0.0553741455078125;-1.00675964355469
38957.6085340417;"gyroscope";-0.00440114001746495;-0.0202520085095076;-0.00106632970046773
38957.614742375;"accelerometer";0.004486083984375;-0.057830810546875;-1.00291442871094
38957.6185430417;"gyroscope";-0.00545894760244442;-0.0181212133213352;5.32632218015848e-07
38957.624568375;"accelerometer";0.00494384765625;-0.0569000244140625;-1.0035400390625
38957.6285530417;"gyroscope";-0.00122771726252653;-0.0213460350853121;0.00107272128708392
38957.634395375;"accelerometer";0.00433349609375;-0.0565643310546875;-1.00418090820312
38957.6385630417;"gyroscope";-0.00337422510113039;-0.0234723028996314;0.00107165602264789
38957.644222375;"accelerometer";0.00384521484375;-0.056488037109375;-1.00350952148438
38957.6485730417;"gyroscope";-0.00971334744384601;-0.0170381057059999;-2.92947719908716e-06
38957.654048375;"accelerometer";0.004608154296875;-0.0577392578125;-1.00286865234375
38957.6585820417;"gyroscope";-0.00440114001746495;-0.0181326649140225;0.00106952549377582
38957.663875375;"accelerometer";0.0043792724609375;-0.0550994873046875;-1.00273132324219
38957.6685620417;"gyroscope";-0.0044397558532711;-0.0245279799557388;2.92947719908716e-06
38957.673702375;"accelerometer";0.004669189453125;-0.0554656982421875;-1.00166320800781
38957.6785710417;"gyroscope";-0.00124316359684899;-0.0234802923829016;0.00107325391930193
38957.683559375;"accelerometer";0.004486083984375;-0.0568695068359375;-1.00526428222656
38957.6885810417;"gyroscope";0.000903344241754878;-0.0224136963663249;6.39158661619017e-06
38957.693385375;"accelerometer";0.0043792724609375;-0.0573577880859375;-0.997528076171875
38957.6985910417;"gyroscope";0.00196115182673435;-0.0234848197567548;7.45685105222187e-06
38957.703212375;"accelerometer";0.00457763671875;-0.055755615234375;-1.00364685058594
38957.7086010417;"gyroscope";0.00408449016385453;-0.0245599378888197;9.32106381527733e-06
38957.713039375;"accelerometer";0.00396728515625;-0.056549072265625;-1.00198364257812
38957.7186100417;"gyroscope";0.00196887499389558;-0.0234773629057025;-0.00106073706217856
38957.722865375;"accelerometer";0.0042724609375;-0.0573272705078125;-0.999282836914062
38957.7286200417;"gyroscope";0.0030652984146812;-0.0181531712544161;6.92421883420602e-06
38957.732692375;"accelerometer";0.0036468505859375;-0.0573272705078125;-0.99993896484375
38957.7386300417;"gyroscope";0.00413082916682191;-0.0192168377937938;-0.00106020442996054
38957.742519375;"accelerometer";0.0041961669921875;-0.0566864013671875;-1.00448608398438
38957.7486400417;"gyroscope";0.0019997676625405;-0.0192088483105235;-0.00106180232661459
38957.752345375;"accelerometer";0.0047454833984375;-0.0556182861328125;-1.00541687011719
38957.7586490417;"gyroscope";0.000872451573109958;-0.0256225391637614;0.001075384448174
